start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number
2022-01-25T18:00:37.040,2022-01-25T18:00:45.648,A,2.599504390723326,2.645665313956089,18.642315858004697,18.64991127876782,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:00:45.721,2022-01-25T18:00:54.339,A,2.669455005201671,2.71812929482127,18.653752778183215,18.661550289923976,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:00:54.425,2022-01-25T18:01:03.027,A,2.743540756902059,2.7944325677847464,18.665535452546806,18.673507456023383,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:03.115,2022-01-25T18:01:11.708,A,2.82150038332574,2.8754586735472856,18.677629296126938,18.68584597117475,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:11.802,2022-01-25T18:01:20.411,A,2.90368846116904,2.961353974732243,18.690064277367995,18.698586588954694,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:20.484,2022-01-25T18:01:29.102,A,2.990376347761711,3.0520169360941156,18.702852945822826,18.711688958089166,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:29.190,2022-01-25T18:01:37.783,A,3.082805380145782,3.1478242545563795,18.716102398594227,18.725173088575282,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:37.877,2022-01-25T18:01:46.486,A,3.180806473862314,3.249753093776339,18.72975509259023,18.739109716585748,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:46.559,2022-01-25T18:01:55.177,A,3.2849724052635767,3.35812266387191,18.743826861785948,18.753466575855487,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:01:55.265,2022-01-25T18:02:03.858,A,3.396311246098506,3.4734035064642574,18.75838796300041,18.768267446031924,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:02:03.952,2022-01-25T18:02:12.561,A,3.514352890172562,3.5960402877489708,18.77339057885665,18.783610400255455,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:02:12.634,2022-01-25T18:02:21.252,A,3.639552257072524,3.7276673386226142,18.788881564013696,18.79952515516977,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
2022-01-25T18:02:21.340,2022-01-25T18:02:29.933,A,3.7733286451173877,3.868179668471697,18.804941878141662,18.815972899269774,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
